year,County,State,Cardiovascular deaths,
2006,Webster,GA,630.2,
2006,Monroe,GA,631.3,
2006,Pulaski,GA,632.6,
2006,Troup,GA,636.4,
2006,Coffee,GA,637,
2006,Warren,GA,638,
2006,Quitman,GA,640.7,
2006,Cook,GA,645.6,
2006,Dougherty,GA,646.4,
2006,Spalding,GA,647.6,
2006,Stephens,GA,648.4,
2006,Colquitt,GA,648.4,
2006,Gordon,GA,649,
2006,Brooks,GA,650.3,
2006,Glascock,GA,650.4,
2006,Marion,GA,654.2,
2006,Toombs,GA,654.6,
2006,Telfair,GA,655.7,
2006,Peach,GA,656.5,
2006,Decatur,GA,656.6,
2006,Jefferson,GA,657.7,
2006,Bibb,GA,658.5,
2006,Crawford,GA,662.9,
2006,Mitchell,GA,662.9,
2006,Chattooga,GA,667.3,
2006,Grady,GA,668.2,
2006,Charlton,GA,668.9,
2006,Washington,GA,669.6,
2006,Haralson,GA,671.5,
2006,Chattahoochee,GA,672.2,
2006,Elbert,GA,672.4,
2006,Early,GA,672.7,
2006,Calhoun,GA,674.8,
2006,Muscogee,GA,676.3,
2006,Baker,GA,677.2,
2006,Miller,GA,679.2,
2006,Evans,GA,680,
2006,Atkinson,GA,680.3,
2006,Terrell,GA,682.6,
2006,Stewart,GA,684.8,
2006,Tattnall,GA,684.9,
2006,Talbot,GA,685.7,
2006,Baldwin,GA,686.8,
2006,Wayne,GA,687.3,
2006,Twiggs,GA,689.2,
2006,Worth,GA,697.9,
2006,Randolph,GA,698.3,
2006,Pierce,GA,703.1,
2006,Ware,GA,705,
2006,Clay,GA,706.6,
2006,Montgomery,GA,708.5,
2006,Lamar,GA,709.3,
2006,Candler,GA,709.3,
2006,Wheeler,GA,710.1,
2006,Meriwether,GA,710.3,
2006,Pike,GA,710.6,
2006,Bacon,GA,716.7,
2006,Appling,GA,717.1,
2006,Johnson,GA,718,
2006,Upson,GA,718.2,
2006,Screven,GA,719.4,
2006,Lincoln,GA,722.9,
2006,Schley,GA,723.8,
2006,Emanuel,GA,737.1,
2006,Taylor,GA,739.1,
2006,Dodge,GA,745.9,
2006,Polk,GA,750.9,
2006,Jeff Davis,GA,753.7,
2006,Laurens,GA,755.7,
2006,Wilkinson,GA,772.2,
2006,Treutlen,GA,838.7,
2006,Macon,GA,850.7,
2006,Guam,GU,624.8,
2006,Honolulu,HI,380.2,
2006,Kauai,HI,400.7,
2006,Maui,HI,403.6,
2006,Hawaii,HI,474.9,
2006,Sioux,IA,336.1,
2006,Johnson,IA,363.9,
2006,Linn,IA,397.5,
2006,Iowa,IA,400.1,
2006,Jones,IA,409.6,
2006,Madison,IA,410.4,
2006,Dallas,IA,417.1,
2006,Warren,IA,419.3,
2006,Winneshiek,IA,424.4,
2006,Cedar,IA,424.7,
2006,Washington,IA,431.1,
2006,Lyon,IA,431.9,
2006,Story,IA,432,
2006,Delaware,IA,437.5,
2006,Mitchell,IA,439,
2006,Keokuk,IA,443.8,
2006,Winnebago,IA,444.1,
2006,Emmet,IA,445.5,
2006,Allamakee,IA,445.9,
2006,Polk,IA,446,
2006,O'Brien,IA,447.8,
2006,Benton,IA,448,
2006,Fremont,IA,449.3,
2006,Kossuth,IA,449.3,
2006,Scott,IA,449.3,
2006,Howard,IA,449.7,
2006,Hamilton,IA,450.1,
2006,Mills,IA,450.2,
2006,Cherokee,IA,451.4,
2006,Calhoun,IA,451.6,
2006,Buchanan,IA,452,
2006,Wright,IA,455.7,
2006,Pottawattamie,IA,455.8,
2006,Tama,IA,456.2,
2006,Buena Vista,IA,456.9,
2006,Woodbury,IA,457.4,
2006,Sac,IA,457.8,
2006,Carroll,IA,459.3,
2006,Lucas,IA,459.4,
2006,Harrison,IA,459.7,
2006,Crawford,IA,460.9,
2006,Shelby,IA,461.3,
2006,Worth,IA,461.8,
2006,Palo Alto,IA,462.9,
2006,Fayette,IA,463.2,
2006,Dickinson,IA,464,
2006,Clay,IA,464.7,
2006,Audubon,IA,464.9,
2006,Ida,IA,465.1,
2006,Black Hawk,IA,466.8,
2006,Marion,IA,467.6,
2006,Page,IA,467.9,
2006,Marshall,IA,469.1,
2006,Montgomery,IA,469.8,
2006,Grundy,IA,471.6,
2006,Hancock,IA,476.4,
2006,Clayton,IA,478.9,
2006,Poweshiek,IA,479.2,
2006,Greene,IA,481.3,
2006,Jasper,IA,481.5,
2006,Cass,IA,481.8,
2006,Monona,IA,482.1,
2006,Bremer,IA,483.6,
2006,Adams,IA,487.2,
2006,Plymouth,IA,487.3,
2006,Dubuque,IA,494.1,
2006,Adair,IA,495.1,
2006,Cerro Gordo,IA,496.4,
2006,Chickasaw,IA,498.3,
2006,Taylor,IA,500.4,
2006,Guthrie,IA,503.1,
2006,Humboldt,IA,504.7,
2006,Hardin,IA,508.9,
2006,Muscatine,IA,510.5,
2006,Des Moines,IA,510.8,
2006,Davis,IA,510.9,
2006,Osceola,IA,512.2,
2006,Butler,IA,517.3,
2006,Pocahontas,IA,519.6,
2006,Jefferson,IA,520,
2006,Louisa,IA,522.2,
2006,Van Buren,IA,522.6,
2006,Boone,IA,523.7,
2006,Franklin,IA,524.9,
2006,Mahaska,IA,528.1,
2006,Ringgold,IA,532.4,
2006,Floyd,IA,541,
2006,Decatur,IA,547,
2006,Clarke,IA,558.8,
2006,Monroe,IA,568.4,
2006,Henry,IA,581,
2006,Wayne,IA,582.9,
2006,Jackson,IA,590.9,
2006,Webster,IA,598.5,
2006,Wapello,IA,603.7,
2006,Union,IA,604.4,
2006,Clinton,IA,624.1,
2006,Lee,IA,628.2,
2006,Appanoose,IA,816.8,
2006,Blaine,ID,320.1,
2006,Custer,ID,351,
2006,Boise,ID,367.3,
2006,Bear Lake,ID,376.7,
2006,Camas,ID,391.2,
2006,Teton,ID,397.7,
2006,Franklin,ID,398.9,
2006,Valley,ID,399.5,
2006,Ada,ID,405.8,
2006,Kootenai,ID,414.2,
2006,Lemhi,ID,414.9,
2006,Gem,ID,417.7,
2006,Owyhee,ID,423.9,
2006,Fremont,ID,424.4,
2006,Twin Falls,ID,426.6,
2006,Canyon,ID,427.4,
2006,Bonner,ID,430.8,
2006,Clark,ID,431.7,
2006,Latah,ID,434.8,
2006,Elmore,ID,437.9,
2006,Clearwater,ID,438.8,
2006,Butte,ID,439.8,
2006,Idaho,ID,440.6,
2006,Nez Perce,ID,445.3,
2006,Adams,ID,448.2,
2006,Gooding,ID,458,
2006,Lewis,ID,460.5,
2006,Benewah,ID,460.5,
2006,Payette,ID,465.6,
2006,Power,ID,466.8,
2006,Jefferson,ID,469.7,
2006,Oneida,ID,470.2,
2006,Bonneville,ID,475.9,
2006,Shoshone,ID,478.7,
2006,Jerome,ID,478.8,
2006,Bingham,ID,480.1,
2006,Washington,ID,482.8,
2006,Minidoka,ID,483.7,
2006,Caribou,ID,491.5,
2006,Cassia,ID,494.5,
2006,Lincoln,ID,502.3,
2006,Madison,ID,524.3,
2006,Boundary,ID,548,
2006,Bannock,ID,550.6,
2006,Champaign,IL,403.3,
2006,Kane,IL,414.4,
2006,DuPage,IL,416.6,
2006,Lake,IL,419,
2006,Kendall,IL,420.5,
2006,Pike,IL,421.1,
2006,Wabash,IL,444.4,
2006,McLean,IL,446.1,
2006,DeKalb,IL,450.6,
2006,Woodford,IL,451.4,
2006,Logan,IL,457.3,
2006,Jo Daviess,IL,462.3,
2006,Stephenson,IL,465.1,
2006,Effingham,IL,468.8,
2006,Lee,IL,469.6,
2006,Ogle,IL,471.7,
2006,Tazewell,IL,473.3,
2006,Menard,IL,475.3,
2006,Grundy,IL,476.4,
2006,Monroe,IL,476.9,
2006,Winnebago,IL,483.8,
2006,Lawrence,IL,485,
2006,Cumberland,IL,485.5,
2006,Hancock,IL,485.8,
2006,Mercer,IL,486.9,
2006,Shelby,IL,492,
2006,Boone,IL,492.9,
2006,Jasper,IL,494.6,
2006,McHenry,IL,496.2,
2006,Piatt,IL,496.6,
2006,Sangamon,IL,498.4,
2006,Fayette,IL,501.5,
2006,Putnam,IL,503.4,
2006,Bureau,IL,504.1,
2006,Ford,IL,506.2,
2006,Christian,IL,507.4,
2006,Peoria,IL,511.9,
2006,Franklin,IL,512.7,
2006,Scott,IL,513.4,
2006,Will,IL,514.5,
2006,Stark,IL,514.9,
2006,Jefferson,IL,515,
2006,Henry,IL,515.1,
2006,Marshall,IL,517.9,
2006,Richland,IL,518.3,
2006,Randolph,IL,521,
2006,Whiteside,IL,521.4,
2006,Calhoun,IL,521.9,
2006,Moultrie,IL,524,
2006,Montgomery,IL,524.4,
2006,Adams,IL,525.2,
2006,Cook,IL,525.8,
2006,Rock Island,IL,526.5,
2006,Perry,IL,526.9,
2006,Morgan,IL,528.3,
2006,Mason,IL,529.6,
2006,Knox,IL,534.5,
2006,Livingston,IL,535,
2006,Fulton,IL,536.1,
2006,McDonough,IL,538.3,
2006,Johnson,IL,540.2,
2006,Jackson,IL,541.4,
2006,Carroll,IL,542.1,
2006,Schuyler,IL,543.3,
2006,Clinton,IL,543.7,
2006,Douglas,IL,546,
2006,Bond,IL,546.2,
2006,Macon,IL,546.7,
2006,Macoupin,IL,546.9,
2006,De Witt,IL,547.1,
2006,Jersey,IL,549.8,
2006,Massac,IL,550.8,
2006,Edwards,IL,554,
2006,Clay,IL,555.3,
2006,Henderson,IL,559.6,
2006,Marion,IL,562,
2006,Williamson,IL,562.6,
2006,White,IL,562.8,
2006,St. Clair,IL,563.5,
2006,Union,IL,563.5,
2006,Kankakee,IL,564.7,
2006,La Salle,IL,565.9,
2006,Coles,IL,566.1,
2006,Madison,IL,568,
2006,Greene,IL,569.6,
2006,Cass,IL,570.3,
2006,Brown,IL,570.5,
2006,Iroquois,IL,571.6,
2006,Crawford,IL,574.8,
2006,Wayne,IL,580.1,
2006,Vermilion,IL,589.9,
2006,Warren,IL,599.8,
2006,Washington,IL,616.5,
2006,Pope,IL,634.3,
2006,Clark,IL,636,
2006,Gallatin,IL,657.6,
2006,Hamilton,IL,680.3,
2006,Edgar,IL,685.2,
2006,Alexander,IL,689.3,
2006,Saline,IL,692.5,
2006,Hardin,IL,703.3,
2006,Pulaski,IL,764.8,
2006,Brown,IN,377.8,
2006,Monroe,IN,391.2,
2006,Hamilton,IN,434.8,
2006,Wells,IN,457.6,
2006,Whitley,IN,468.8,
2006,Allen,IN,469.4,
2006,Tipton,IN,470.1,
2006,Huntington,IN,472,
2006,White,IN,480.4,
2006,Hancock,IN,481.5,
2006,Kosciusko,IN,486.8,
2006,DeKalb,IN,488.2,
2006,Tippecanoe,IN,489.7,
2006,Wabash,IN,489.9,
2006,Ohio,IN,492.3,
2006,Perry,IN,492.7,
2006,Adams,IN,493,
2006,Franklin,IN,495.8,
2006,Carroll,IN,495.9,
2006,Posey,IN,497.6,
2006,Dearborn,IN,502.9,
2006,Harrison,IN,509.5,
2006,Union,IN,510.5,
2006,Spencer,IN,510.5,
2006,Putnam,IN,510.7,
2006,Vanderburgh,IN,512.1,
2006,Ripley,IN,514,
2006,Howard,IN,514.2,
2006,Porter,IN,514.7,
2006,Grant,IN,514.9,
2006,Blackford,IN,515,
2006,Cass,IN,516.3,
2006,Gibson,IN,518,
2006,Noble,IN,518.9,
2006,Decatur,IN,520.5,
2006,Miami,IN,521.3,
2006,Steuben,IN,521.4,
2006,Bartholomew,IN,521.6,
2006,Benton,IN,522.6,
2006,LaGrange,IN,523.5,
2006,Madison,IN,524.5,
2006,Warrick,IN,525.4,
2006,Rush,IN,525.5,
2006,Henry,IN,526.9,
2006,Warren,IN,527.2,
2006,St. Joseph,IN,528.4,
2006,Elkhart,IN,529,
2006,Delaware,IN,532.1,
2006,Jay,IN,533.2,
2006,Crawford,IN,533.6,
2006,Marshall,IN,534.4,
2006,Jennings,IN,534.7,
2006,Switzerland,IN,536.7,
2006,Clinton,IN,540.7,
2006,Montgomery,IN,541,
2006,Jasper,IN,541.7,
2006,Wayne,IN,542.9,
2006,Randolph,IN,544,
2006,Hendricks,IN,546.6,
2006,Dubois,IN,547.1,
2006,Fayette,IN,548.7,
2006,Scott,IN,550.4,
2006,Floyd,IN,552.9,
2006,Shelby,IN,553.6,
2006,Fountain,IN,554.3,
2006,Washington,IN,556.1,
2006,Parke,IN,560.3,
2006,Jackson,IN,560.8,
2006,Johnson,IN,561.9,
2006,Lake,IN,565.9,
2006,Orange,IN,567.6,
2006,Boone,IN,572.1,
2006,Newton,IN,572.4,
2006,Marion,IN,578.5,
2006,Daviess,IN,585.2,
2006,Lawrence,IN,586.4,
2006,Martin,IN,587,
2006,Jefferson,IN,592.5,
2006,Clark,IN,596.4,
2006,Vigo,IN,596.5,
2006,LaPorte,IN,598.6,
2006,Pike,IN,606.7,
2006,Owen,IN,615.4,
2006,Morgan,IN,626.5,
2006,Fulton,IN,628.6,
2006,Pulaski,IN,631.8,
2006,Greene,IN,642.5,
2006,Clay,IN,655,
2006,Sullivan,IN,661.4,
2006,Starke,IN,666.7,
2006,Vermillion,IN,680.3,
2006,Knox,IN,715.3,
2006,Finney,KS,383.2,
2006,Douglas,KS,393.9,
2006,Riley,KS,408.7,
2006,Greeley,KS,413.6,
2006,Kearny,KS,425.6,
2006,Johnson,KS,429.6,
2006,Washington,KS,431.9,
2006,Scott,KS,432.3,
2006,Stevens,KS,436.6,
2006,Meade,KS,438.2,
2006,Republic,KS,440.5,
2006,Clay,KS,442.5,
2006,Wallace,KS,443.4,
2006,Reno,KS,443.7,
2006,Hodgeman,KS,444.6,
2006,Seward,KS,446,
2006,Wichita,KS,446.7,
2006,Geary,KS,448,
2006,Leavenworth,KS,450.3,
2006,Miami,KS,450.7,
2006,Cloud,KS,451.1,
2006,Gray,KS,451.7,
2006,Marshall,KS,452.8,
2006,Harvey,KS,453.1,
2006,Ness,KS,453.7,
2006,Franklin,KS,456.1,
2006,Anderson,KS,456.5,
2006,Clark,KS,457.1,
2006,Pratt,KS,458.5,
2006,McPherson,KS,465.4,
2006,Kiowa,KS,468.6,
2006,Lane,KS,470.1,
2006,Edwards,KS,470.7,
2006,Stanton,KS,473.4,
2006,Pawnee,KS,473.5,
2006,Ford,KS,473.7,
2006,Morris,KS,475.6,
2006,Atchison,KS,475.9,
2006,Rice,KS,476,
2006,Mitchell,KS,476.2,
2006,Jewell,KS,477.6,
2006,Jefferson,KS,478.5,
2006,Dickinson,KS,481,
2006,Osborne,KS,481.2,
2006,Lyon,KS,482.4,
2006,Wabaunsee,KS,482.7,
2006,Ellis,KS,485.3,
2006,Marion,KS,485.5,
2006,Trego,KS,486.6,
2006,Kingman,KS,488,
2006,Sedgwick,KS,492.5,
2006,Decatur,KS,493,
2006,Sherman,KS,495.3,
2006,Coffey,KS,496.2,
2006,Chase,KS,496.3,
2006,Rawlins,KS,496.5,
2006,Osage,KS,497.2,
2006,Rooks,KS,500.5,
2006,Logan,KS,501.7,
2006,Ottawa,KS,502.2,
2006,Butler,KS,503.2,
2006,Saline,KS,504.1,
2006,Shawnee,KS,505.9,
2006,Linn,KS,508.5,
2006,Rush,KS,512.1,
2006,Gove,KS,517.1,
2006,Sheridan,KS,518,
2006,Cheyenne,KS,518.1,
2006,Russell,KS,522.4,
2006,Lincoln,KS,524,
2006,Greenwood,KS,525,
2006,Hamilton,KS,527.6,
2006,Ellsworth,KS,527.8,
2006,Sumner,KS,528,
2006,Jackson,KS,528.1,
2006,Phillips,KS,528.4,
2006,Pottawatomie,KS,528.5,
2006,Norton,KS,528.8,
2006,Cowley,KS,529.1,
2006,Thomas,KS,529.4,
2006,Nemaha,KS,532.3,
2006,Haskell,KS,533,
2006,Graham,KS,536.6,
2006,Smith,KS,537.9,
2006,Doniphan,KS,550.8,
2006,Brown,KS,552.4,
2006,Elk,KS,555.1,
2006,Harper,KS,556.9,
2006,Stafford,KS,557.2,
2006,Barber,KS,561.8,
2006,Barton,KS,562.5,
2006,Wyandotte,KS,563.4,
2006,Chautauqua,KS,563.4,
2006,Montgomery,KS,563.5,
2006,Allen,KS,566.4,
2006,Grant,KS,566.6,
2006,Labette,KS,567.1,
2006,Morton,KS,568.6,
2006,Woodson,KS,571.7,
2006,Neosho,KS,582.4,
2006,Wilson,KS,583.3,
2006,Crawford,KS,596.7,
2006,Bourbon,KS,597.1,
2006,Comanche,KS,604.7,
2006,Cherokee,KS,640,
2006,Fayette,KY,446,
2006,Jessamine,KY,450.8,
2006,Woodford,KY,477.7,
2006,Meade,KY,485.1,
2006,Bullitt,KY,487.9,
2006,Bourbon,KY,495.5,
2006,Boone,KY,496.2,
2006,Daviess,KY,497.9,
2006,Garrard,KY,499.2,
2006,Oldham,KY,502.9,
2006,Spencer,KY,506.8,
2006,Jefferson,KY,507.4,
2006,Trimble,KY,516.7,
2006,Kenton,KY,517.5,
2006,Hancock,KY,524.1,
2006,Boyle,KY,525.3,
2006,Campbell,KY,528.2,
2006,Calloway,KY,529.6,
2006,Hardin,KY,530.6,
2006,Clark,KY,536.8,
2006,Edmonson,KY,537.5,
2006,Warren,KY,540.4,
2006,Lincoln,KY,541.7,
2006,Butler,KY,556.6,
2006,Franklin,KY,560,
2006,Shelby,KY,561.8,
2006,Madison,KY,562.4,
2006,Grayson,KY,562.9,
2006,Anderson,KY,564.1,
2006,Mercer,KY,565,
2006,Larue,KY,567.3,
2006,Henderson,KY,569.3,
2006,Bracken,KY,569.4,
2006,Marion,KY,570.4,
2006,Washington,KY,571.6,
2006,Barren,KY,571.9,
2006,Montgomery,KY,574.7,
2006,Carroll,KY,575.6,
2006,Metcalfe,KY,576.9,
2006,Casey,KY,577,
2006,Nelson,KY,577.9,
2006,Scott,KY,579.7,
2006,Estill,KY,581.8,
2006,Logan,KY,582.5,
2006,Trigg,KY,585.7,
2006,Webster,KY,588.3,
2006,Graves,KY,589.3,
2006,Taylor,KY,590.5,
2006,Pulaski,KY,591.8,
2006,Carter,KY,593.6,
2006,Mason,KY,600.3,
2006,Ohio,KY,602.3,
2006,Wayne,KY,604.1,
2006,Union,KY,604.1,
2006,Muhlenberg,KY,607.7,
2006,Adair,KY,608,
2006,Morgan,KY,611.3,
2006,Elliott,KY,613.1,
2006,Caldwell,KY,617.8,
2006,Russell,KY,618.9,
2006,Harrison,KY,620.1,
2006,Green,KY,621.3,
2006,McLean,KY,622.6,
2006,Hart,KY,626.7,
2006,Henry,KY,627.3,
2006,Lyon,KY,630.6,
2006,Rowan,KY,633.7,
2006,Lewis,KY,634.1,
2006,Hickman,KY,639,
2006,Christian,KY,642.3,
2006,McCreary,KY,642.6,
2006,Menifee,KY,646,
2006,Livingston,KY,646,
2006,Breckinridge,KY,648.6,
2006,Clinton,KY,651.1,
2006,Powell,KY,652.3,
2006,Allen,KY,657.6,
2006,Hopkins,KY,658.7,
2006,Robertson,KY,659.4,
2006,Magoffin,KY,660.3,
2006,Marshall,KY,660.8,
2006,Greenup,KY,661.1,
2006,Laurel,KY,666,
2006,Fleming,KY,666.9,
2006,Todd,KY,667.9,
2006,Grant,KY,672.1,
2006,Rockcastle,KY,672.2,
2006,Bath,KY,672.4,
2006,Pendleton,KY,673.8,
2006,Boyd,KY,675.3,
2006,Johnson,KY,677.9,
2006,Lee,KY,680.4,
2006,Ballard,KY,686.7,
2006,Whitley,KY,693.4,
2006,Owen,KY,697.3,
2006,Simpson,KY,698,
2006,Nicholas,KY,701.3,
2006,Wolfe,KY,704.4,
2006,Knox,KY,709.3,
2006,Gallatin,KY,712.8,
2006,Lawrence,KY,714.5,
2006,McCracken,KY,718.4,
2006,Carlisle,KY,719.4,
2006,Cumberland,KY,726.6,
2006,Clay,KY,729.3,
2006,Harlan,KY,736.1,
2006,Leslie,KY,739.9,
2006,Fulton,KY,748.3,
2006,Bell,KY,748.4,
2006,Crittenden,KY,748.5,
2006,Floyd,KY,750.6,
2006,Martin,KY,767.1,
2006,Breathitt,KY,777.9,
2006,Jackson,KY,781,
2006,Knott,KY,788.1,
2006,Owsley,KY,789.5,
2006,Pike,KY,793.3,
2006,Monroe,KY,801.9,
2006,Perry,KY,812.2,
2006,Letcher,KY,868,
2006,Allen,LA,181,
2006,Lincoln,LA,470.9,
2006,West Feliciana,LA,491.7,
2006,Bossier,LA,493.7,
2006,St. Tammany,LA,498.2,
2006,Jefferson,LA,534.1,
2006,St. Charles,LA,539.6,
2006,Lafayette,LA,540.1,
2006,Ascension,LA,543.3,
2006,West Baton Rouge,LA,544.5,
2006,Ouachita,LA,551.3,
2006,Iberville,LA,552.4,
2006,East Baton Rouge,LA,558.6,
2006,Caddo,LA,559.1,
2006,Livingston,LA,559.5,
2006,Lafourche,LA,575,
2006,St. Helena,LA,581.4,
2006,Cameron,LA,592.1,
2006,Iberia,LA,596.6,
2006,Vernon,LA,598.4,
2006,St. Martin,LA,602.2,
2006,Evangeline,LA,606.2,
2006,Pointe Coupee,LA,608.2,
2006,Natchitoches,LA,610.7,
2006,Union,LA,611.7,
2006,Assumption,LA,611.7,
2006,Claiborne,LA,619,
2006,St. James,LA,619.3,
2006,St. Mary,LA,622,
2006,Avoyelles,LA,625.1,
2006,Grant,LA,628.6,
2006,Vermilion,LA,628.8,
2006,Bienville,LA,635.1,
2006,Terrebonne,LA,638,
2006,Jackson,LA,638.7,
2006,Red River,LA,639.3,
2006,St. Landry,LA,646.7,
2006,Orleans,LA,648.5,
2006,Plaquemines,LA,649.3,
2006,Rapides,LA,650.6,
2006,St. John the Baptist,LA,652.2,
2006,St. Bernard,LA,652.4,
2006,Sabine,LA,664,
2006,Acadia,LA,666.5,
2006,Webster,LA,667.5,
2006,East Feliciana,LA,671.4,
2006,De Soto,LA,671.4,
2006,Winn,LA,684.6,
2006,Concordia,LA,692.7,
2006,East Carroll,LA,694.4,
2006,Jefferson Davis,LA,696.7,
2006,Washington,LA,705.7,
2006,Caldwell,LA,710.1,
2006,Richland,LA,713.2,
2006,Tensas,LA,718.7,
2006,Tangipahoa,LA,719.2,
2006,La Salle,LA,723,
2006,West Carroll,LA,731.3,
2006,Morehouse,LA,739.1,
2006,Beauregard,LA,745.3,
2006,Calcasieu,LA,746.5,
2006,Catahoula,LA,753.3,
2006,Franklin,LA,758,
2006,Madison,LA,912.7,
2006,Barnstable,MA,383.1,
2006,Middlesex,MA,388.8,
2006,Norfolk,MA,392.7,
2006,Dukes,MA,399.6,
2006,Suffolk,MA,416.6,
2006,Essex,MA,429,
2006,Franklin,MA,435.2,
2006,Berkshire,MA,446.5,
2006,Hampshire,MA,454.2,
2006,Hampden,MA,454.5,
2006,Worcester,MA,454.6,
2006,Plymouth,MA,458.8,
2006,Nantucket,MA,460.5,
2006,Bristol,MA,483.2,
2006,Montgomery,MD,330.7,
2006,Howard,MD,387.2,
2006,Frederick,MD,456.8,
2006,Queen Anne's,MD,468.5,
2006,Talbot,MD,487.7,
2006,Baltimore,MD,492.3,
2006,Anne Arundel,MD,500.2,
2006,Harford,MD,503.4,
2006,Worcester,MD,512.5,
2006,Carroll,MD,516.5,
2006,Kent,MD,521.9,
2006,Charles,MD,526.9,
2006,Washington,MD,527.2,
2006,Cecil,MD,528.6,
2006,Caroline,MD,530.6,
2006,Calvert,MD,543.5,
2006,Dorchester,MD,551.7,
2006,St. Mary's,MD,556.5,
2006,Garrett,MD,569.8,
2006,Prince George's,MD,587.5,
2006,Wicomico,MD,605.6,
2006,Allegany,MD,634.6,
2006,Somerset,MD,649.3,
2006,Baltimore City,MD,707.6,
2006,Cumberland,ME,372.5,
2006,York,ME,410.2,
2006,Oxford,ME,429.4,
2006,Knox,ME,430.5,
2006,Sagadahoc,ME,435.2,
2006,Lincoln,ME,437.2,
2006,Kennebec,ME,450.2,
2006,Franklin,ME,451.3,
2006,Waldo,ME,460.7,
2006,Androscoggin,ME,462.3,
2006,Hancock,ME,466,
2006,Somerset,ME,470,
2006,Piscataquis,ME,495.6,
2006,Washington,ME,496.6,
2006,Penobscot,ME,496.7,
2006,Aroostook,ME,496.8,
2006,Leelanau,MI,342.6,
2006,Ottawa,MI,412.5,
2006,Antrim,MI,416.6,
2006,Grand Traverse,MI,435.8,
2006,Emmet,MI,447.8,
2006,Kalamazoo,MI,451.2,
2006,Kent,MI,453,
2006,Midland,MI,453.8,
2006,Washtenaw,MI,456.4,
2006,Benzie,MI,473,
2006,Barry,MI,473.9,
2006,Newaygo,MI,478.8,
2006,Charlevoix,MI,483.8,
2006,Manistee,MI,483.8,
2006,Livingston,MI,485.4,
2006,Cheboygan,MI,485.8,
2006,Allegan,MI,486.7,
2006,Ionia,MI,488.2,
2006,Schoolcraft,MI,488.3,
2006,Isabella,MI,489.7,
2006,Alger,MI,491.9,
2006,Marquette,MI,492.2,
2006,Delta,MI,494.2,
2006,Chippewa,MI,495.9,
2006,Menominee,MI,503.5,
2006,Luce,MI,503.6,
2006,Eaton,MI,503.6,
2006,Oakland,MI,504.7,
2006,Clinton,MI,505.1,
2006,Cass,MI,505.6,
2006,Otsego,MI,506.7,
2006,Crawford,MI,508.4,
2006,Presque Isle,MI,508.6,
2006,Mackinac,MI,509.7,
2006,Dickinson,MI,513,
2006,Montcalm,MI,513.6,
2006,Ingham,MI,515.2,
2006,Shiawassee,MI,515.7,
2006,Wexford,MI,525.1,
2006,Iron,MI,526.2,
2006,Baraga,MI,526.4,
2006,Calhoun,MI,527.9,
2006,Mecosta,MI,530.3,
2006,Lake,MI,530.6,
2006,Jackson,MI,531,
2006,Mason,MI,538.4,
2006,Hillsdale,MI,541.5,
2006,Berrien,MI,545.1,
2006,Osceola,MI,553.5,
2006,Lenawee,MI,558.7,
2006,Muskegon,MI,558.7,
2006,Monroe,MI,558.9,
2006,Oceana,MI,559.1,
2006,Gratiot,MI,560.2,
2006,Saginaw,MI,563.3,
2006,Kalkaska,MI,566.1,
2006,St. Joseph,MI,569.5,
2006,Macomb,MI,575,
2006,Keweenaw,MI,575.2,
2006,Branch,MI,576,
2006,Houghton,MI,576.6,
2006,Alpena,MI,577.1,
2006,Bay,MI,577.6,
2006,Gogebic,MI,578.4,
2006,St. Clair,MI,580.6,
2006,Van Buren,MI,584.7,
2006,Huron,MI,586.7,
2006,Tuscola,MI,588.8,
2006,Montmorency,MI,589.3,
2006,Lapeer,MI,590.1,
2006,Sanilac,MI,593,
2006,Ontonagon,MI,594.7,
2006,Arenac,MI,599.4,
2006,Roscommon,MI,602.4,
2006,Gladwin,MI,604.7,
2006,Ogemaw,MI,610.4,
2006,Genesee,MI,611.2,
2006,Oscoda,MI,611.8,
2006,Alcona,MI,613.4,
2006,Missaukee,MI,621.9,
2006,Iosco,MI,630.6,
2006,Clare,MI,674.6,
2006,Wayne,MI,699.6,
2006,Anoka,MN,306.9,
2006,Washington,MN,313.1,
2006,Hennepin,MN,315.1,
2006,Dakota,MN,321.5,
2006,Olmsted,MN,323.6,
2006,Stearns,MN,324.6,
2006,Wright,MN,329.5,
2006,Carver,MN,332.5,
2006,Mower,MN,334.4,
2006,Todd,MN,334.8,
2006,Ramsey,MN,336.5,
2006,Goodhue,MN,337.3,
2006,Scott,MN,349.6,
2006,Nobles,MN,350.2,
2006,Fillmore,MN,353,
2006,Wabasha,MN,353.5,
2006,Rice,MN,354,
2006,McLeod,MN,354.5,
2006,Dodge,MN,356.7,
2006,Blue Earth,MN,357.5,
2006,Sherburne,MN,357.7,
2006,Jackson,MN,365.2,
2006,Chisago,MN,365.5,
2006,Sibley,MN,366.9,
2006,Le Sueur,MN,368.7,
2006,Steele,MN,369.1,
2006,Stevens,MN,369.5,
2006,Douglas,MN,371.6,
2006,Isanti,MN,372.5,
2006,Cook,MN,373.5,
2006,Nicollet,MN,375.9,
2006,Hubbard,MN,377.2,
2006,Kandiyohi,MN,377.8,
2006,Meeker,MN,378.9,
2006,Clay,MN,382.1,
2006,Waseca,MN,382.7,
2006,Kanabec,MN,386.5,
2006,Brown,MN,388,
2006,Pope,MN,388.4,
